painter;painterLabel;nationalityLabel;birthDate;deathDate;artMovementLabel;Period
http://www.wikidata.org/entity/Q1660442;Joost Geel;Provinces-Unies;1631-10-20 ;1698-12-31 ;;1600-1700
http://www.wikidata.org/entity/Q3340961;Nicolas de Plattemontagne;France;1631-11-19 ;1706-12-25 ;;1600-1700
http://www.wikidata.org/entity/Q1824525;Abraham Brueghel;Pays-Bas méridionaux;1631-11-28 ;1690-01-01 ;baroque;1600-1700
http://www.wikidata.org/entity/Q605785;Antonio Zanchi;république de Venise;1631-12-06 ;1722-04-12 ;;1600-1700
http://www.wikidata.org/entity/Q3164509;Jean-Baptiste de Champaigne;France;1631-12-10 ;1681-10-27 ;;1600-1700
http://www.wikidata.org/entity/Q3164509;Jean-Baptiste de Champaigne;Pays-Bas des Habsbourg;1631-12-10 ;1681-10-27 ;;1600-1700
http://www.wikidata.org/entity/Q5721439;Bartolomé Vicente;Espagne;1632-01-01 ;1708-11-06 ;peinture baroque;1600-1700
http://www.wikidata.org/entity/Q5951653;Juan Niño de Guevara;Espagne;1632-01-01 ;1698-12-08 ;;1600-1700
http://www.wikidata.org/entity/Q9013948;José Jiménez Donoso;Espagne;1632-01-01 ;1690-09-14 ;;1600-1700
http://www.wikidata.org/entity/Q110133946;Juan Fernández de Laredo;Espagne;1632-01-01 ;1692-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q785340;Claude Lefèbvre;France;1632-01-01 ;1675-04-25 ;;1600-1700
http://www.wikidata.org/entity/Q15967170;Nicolas de Bar;France;1632-01-01 ;1695-01-03 ;;1600-1700
http://www.wikidata.org/entity/Q28017120;Claude Huilliot;France;1632-01-01 ;1702-08-06 ;;1600-1700
http://www.wikidata.org/entity/Q52442365;Jean Garnier;France;1632-01-01 ;1705-10-23 ;;1600-1700
http://www.wikidata.org/entity/Q55191550;Gilbert Francart;France;1632-01-01 ;1697-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q12254739;Baltasar de Echave y Rioja;Mexique;1632-01-01 ;1682-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q12254739;Baltasar de Echave y Rioja;Mexique;1632-01-01 ;1682-01-14 ;;1600-1700
http://www.wikidata.org/entity/Q2578990;William Gouw Ferguson;Pays-Bas;1632-01-01 ;1695-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q4802575;Ary de Vois;Pays-Bas;1632-01-01 ;1680-07-01 ;;1600-1700
http://www.wikidata.org/entity/Q6376143;Katharina Rozee;Pays-Bas;1632-01-01 ;1682-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q7319582;Reynier Covyn;Pays-Bas;1632-01-01 ;1681-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q8003638;Willem van Drielenburg;Pays-Bas;1632-01-01 ;1677-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q8003638;Willem van Drielenburg;Pays-Bas;1632-01-01 ;1687-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q12056121;Jean Gilles Delcour;Pays-Bas;1632-01-01 ;1695-08-19 ;;1600-1700
http://www.wikidata.org/entity/Q18813300;Jacob van Steenvoorden;Pays-Bas;1632-01-01 ;1681-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q12056662;Simon Dubois;Pays-Bas des Habsbourg;1632-01-01 ;1708-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q2309375;Hendrik van Minderhout;Pays-Bas méridionaux;1632-01-01 ;1696-07-22 ;;1600-1700
http://www.wikidata.org/entity/Q1530111;Jacob Jansz. Coeman;Pays-Bas septentrionaux;1632-01-01 ;1676-04-09 ;;1600-1700
http://www.wikidata.org/entity/Q514074;Jan Wijnants;Provinces-Unies;1632-01-01 ;1684-01-23 ;;1600-1700
http://www.wikidata.org/entity/Q6077508;Isaack van Nickele;Provinces-Unies;1632-01-01 ;1703-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q2578990;William Gouw Ferguson;Royaume d'Écosse;1632-01-01 ;1695-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q43136123;Abraham Rutgers;Royaume des Pays-Bas;1632-01-01 ;1699-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q716222;Wang Hui;dynastie Ming;1632-01-01 ;1717-01-01 ;école de Yushan;1600-1700
http://www.wikidata.org/entity/Q716222;Wang Hui;dynastie Ming;1632-01-01 ;1717-10-13 ;école de Yushan;1600-1700
http://www.wikidata.org/entity/Q711873;Wu Li;dynastie Ming;1632-01-01 ;1718-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q3566095;Wang Wu;dynastie Ming;1632-01-01 ;1690-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q716222;Wang Hui;dynastie Qing;1632-01-01 ;1717-01-01 ;école de Yushan;1600-1700
http://www.wikidata.org/entity/Q716222;Wang Hui;dynastie Qing;1632-01-01 ;1717-10-13 ;école de Yushan;1600-1700
http://www.wikidata.org/entity/Q711873;Wu Li;dynastie Qing;1632-01-01 ;1718-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q3566095;Wang Wu;dynastie Qing;1632-01-01 ;1690-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q12056662;Simon Dubois;royaume d'Angleterre;1632-01-01 ;1708-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q332494;Luca Giordano;royaume de Naples;1632-01-01 ;1705-01-03 ;baroque;1600-1700
http://www.wikidata.org/entity/Q332494;Luca Giordano;royaume de Naples;1632-01-01 ;1705-01-12 ;baroque;1600-1700
http://www.wikidata.org/entity/Q104530147;Domingos Rodrigues;royaume de Portugal;1632-01-01 ;1727-01-01 ;maniérisme;1600-1700
http://www.wikidata.org/entity/Q18596481;Crescenzio Onofri;États pontificaux;1632-01-01 ;1698-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q18596481;Crescenzio Onofri;États pontificaux;1632-01-01 ;1712-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q349377;Adam François van der Meulen;Pays-Bas des Habsbourg;1632-01-11 ;1690-10-15 ;baroque;1600-1700
http://www.wikidata.org/entity/Q349377;Adam François van der Meulen;royaume de France;1632-01-11 ;1690-10-15 ;baroque;1600-1700
http://www.wikidata.org/entity/Q9093245;Vicente Berdusán;royaume d'Aragon;1632-01-22 ;1697-01-30 ;;1600-1700
http://www.wikidata.org/entity/Q15875412;François van Hoogstraten;Provinces-Unies;1632-01-31 ;1696-01-24 ;;1600-1700
http://www.wikidata.org/entity/Q3086574;Françoise Pascal;France;1632-02-01 ;1698-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q15198129;Fransiscus de Neve;Pays-Bas méridionaux;1632-02-01 ;1704-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q2072325;Juriaen van Streeck;Provinces-Unies;1632-02-01 ;1687-06-01 ;baroque;1600-1700
http://www.wikidata.org/entity/Q98754834;Daniel Hartmann;Suisse;1632-02-13 ;1711-07-18 ;;1600-1700
http://www.wikidata.org/entity/Q2853671;Antoine Benoist;France;1632-02-24 ;1717-04-08 ;;1600-1700
http://www.wikidata.org/entity/Q926302;Leendert van der Cooghen;Provinces-Unies;1632-05-09 ;1681-01-01 ;baroque;1600-1700
http://www.wikidata.org/entity/Q670135;Johann Karl Loth;Allemagne;1632-08-08 ;1698-10-06 ;;1600-1700
http://www.wikidata.org/entity/Q670135;Johann Karl Loth;Allemagne;1632-08-08 ;1698-11-06 ;;1600-1700
http://www.wikidata.org/entity/Q785340;Claude Lefèbvre;France;1632-09-01 ;1675-04-25 ;;1600-1700
http://www.wikidata.org/entity/Q41264;Johannes Vermeer;Provinces-Unies;1632-10-01 ;1675-12-15 ;peinture baroque;1600-1700
http://www.wikidata.org/entity/Q41264;Johannes Vermeer;Provinces-Unies;1632-10-01 ;1675-12-15 ;âge d'or de la peinture néerlandaise;1600-1700
http://www.wikidata.org/entity/Q608285;Bernard Vaillant;France;1632-11-01 ;1698-08-29 ;;1600-1700
http://www.wikidata.org/entity/Q608285;Bernard Vaillant;Provinces-Unies;1632-11-01 ;1698-08-29 ;;1600-1700
http://www.wikidata.org/entity/Q1500296;Johann Georg Rudolphi;Allemagne;1633-01-01 ;1693-04-30 ;;1600-1700
http://www.wikidata.org/entity/Q1645154;Samuel Blesendorf;Allemagne;1633-01-01 ;1699-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q1645154;Samuel Blesendorf;Allemagne;1633-01-01 ;1706-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q11692666;Miguel March;Couronne d'Aragon;1633-01-01 ;1670-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q6787421;Matías de Arteaga y Alfaro;Espagne;1633-01-01 ;1703-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q6787421;Matías de Arteaga y Alfaro;Espagne;1633-01-01 ;1703-01-12 ;;1600-1700
http://www.wikidata.org/entity/Q8480623;Juan Martín Cabezalero;Espagne;1633-01-01 ;1673-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q107303238;Antoine Berthellemy;France;1633-01-01 ;1669-06-11 ;;1600-1700
http://www.wikidata.org/entity/Q5274239;Didrik Nielsson Muus;Norvège;1633-01-01 ;1706-02-07 ;;1600-1700
http://www.wikidata.org/entity/Q3921250;Pieter Gallis;Pays-Bas;1633-01-01 ;1697-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q3889355;Palamedes Palamedesz II;Pays-Bas;1633-01-01 ;1705-10-02 ;;1600-1700
http://www.wikidata.org/entity/Q41306210;Pieter Merckelbach;Pays-Bas;1633-01-01 ;1673-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q2293923;Jacob Huysmans;Pays-Bas des Habsbourg;1633-01-01 ;1696-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q2206112;Hendrik Herregouts;Pays-Bas des Habsbourg;1633-01-01 ;1704-01-01 ;École d'Anvers;1600-1700
http://www.wikidata.org/entity/Q15058356;Theodoor Aenvanck;Pays-Bas des Habsbourg;1633-01-01 ;1690-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q326721;Cornelis Kick;Provinces-Unies;1633-01-01 ;1681-06-18 ;;1600-1700
http://www.wikidata.org/entity/Q426730;Isaac Sailmaker;Provinces-Unies;1633-01-01 ;1721-06-28 ;baroque;1600-1700
http://www.wikidata.org/entity/Q645235;Pieter Borsseler;Provinces-Unies;1633-01-01 ;1687-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q576572;Dirk Helmbreker;Provinces-Unies;1633-01-01 ;1696-01-01 ;baroque;1600-1700
http://www.wikidata.org/entity/Q1605127;Hendrik de Fromantiou;Provinces-Unies;1633-01-01 ;1693-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q1915155;Johannes Leemans;Provinces-Unies;1633-01-01 ;1688-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q5109234;Christiaen Striep;Provinces-Unies;1633-01-01 ;1673-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q18516542;Gregorius de Coninck;Provinces-Unies;1633-01-01 ;1680-12-19 ;;1600-1700
http://www.wikidata.org/entity/Q18603454;Johannes Hannot;Provinces-Unies;1633-01-01 ;1685-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q117793867;Isabella Dedel;Provinces-Unies;1633-01-01 ;1685-01-18 ;;1600-1700
http://www.wikidata.org/entity/Q515222;Frederik de Moucheron;Royaume des Pays-Bas;1633-01-01 ;1686-01-02 ;baroque;1600-1700
http://www.wikidata.org/entity/Q1329823;Yun Shouping;dynastie Ming;1633-01-01 ;1690-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q45426180;Wen Dian;dynastie Ming;1633-01-01 ;1704-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q55618750;Zheng Min;dynastie Ming;1633-01-01 ;1683-01-01 ;Xin'an School;1600-1700
http://www.wikidata.org/entity/Q1329823;Yun Shouping;dynastie Qing;1633-01-01 ;1690-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q45426180;Wen Dian;dynastie Qing;1633-01-01 ;1704-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q55618750;Zheng Min;dynastie Qing;1633-01-01 ;1683-01-01 ;Xin'an School;1600-1700
http://www.wikidata.org/entity/Q16853431;Giulio Cirello;république de Venise;1633-01-01 ;1709-11-13 ;;1600-1700
http://www.wikidata.org/entity/Q759784;Jan de Baen;Provinces-Unies;1633-02-20 ;1702-03-08 ;âge d'or de la peinture néerlandaise;1600-1700
http://www.wikidata.org/entity/Q486549;Yi Seo-woo;période Joseon;1633-03-01 ;1709-10-14 ;;1600-1700
http://www.wikidata.org/entity/Q2347846;Mary Beale;royaume d'Angleterre;1633-03-01 ;1699-10-08 ;baroque;1600-1700
http://www.wikidata.org/entity/Q5563762;Giovanni Battista Volpato;Italie;1633-03-07 ;1706-04-02 ;;1600-1700
http://www.wikidata.org/entity/Q60099;Willem Drost;Provinces-Unies;1633-04-19 ;1659-02-25 ;baroque;1600-1700
http://www.wikidata.org/entity/Q975452;Ciro Ferri;États pontificaux;1633-09-03 ;1689-09-13 ;;1600-1700
http://www.wikidata.org/entity/Q1840290;Pieter Verhoek;Pays-Bas;1633-09-04 ;1702-09-29 ;;1600-1700
http://www.wikidata.org/entity/Q5709292;Ottmar Elliger;Allemagne;1633-09-08 ;1679-12-01 ;;1600-1700
http://www.wikidata.org/entity/Q5709292;Ottmar Elliger;Danemark;1633-09-08 ;1679-12-01 ;;1600-1700
http://www.wikidata.org/entity/Q5709292;Ottmar Elliger;Pays-Bas septentrionaux;1633-09-08 ;1679-12-01 ;;1600-1700
http://www.wikidata.org/entity/Q29377397;Philips Huygens;Pays-Bas;1633-10-12 ;1657-05-14 ;;1600-1700
http://www.wikidata.org/entity/Q52149223;Jean Boinard;France;1633-10-22 ;1711-04-29 ;;1600-1700
http://www.wikidata.org/entity/Q3544225;Juan Antonio de Frías y Escalante;Espagne;1633-11-01 ;1669-07-27 ;baroque;1600-1700
http://www.wikidata.org/entity/Q20013502;Jacob Biltius;Provinces-Unies;1633-11-01 ;1681-02-08 ;;1600-1700
http://www.wikidata.org/entity/Q1519218;Gesina ter Borch;Provinces-Unies;1633-12-01 ;1690-04-16 ;;1600-1700
http://www.wikidata.org/entity/Q432266;Willem Van de Velde le Jeune;Provinces-Unies;1633-12-18 ;1707-04-06 ;;1600-1700
http://www.wikidata.org/entity/Q5077389;Charles Emmanuel Biset;Pays-Bas des Habsbourg;1633-12-26 ;1707-10-19 ;;1600-1700
http://www.wikidata.org/entity/Q12319926;Johan Jørgensen Kulbars;Danemark;1634-01-01 ;1649-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q4865553;Bartolomé Pérez;Espagne;1634-01-01 ;1698-01-16 ;peinture baroque;1600-1700
http://www.wikidata.org/entity/Q4776518;Antonio Castrejon;Espagne;1634-01-01 ;1696-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q5838462;Felipe Gómez de Valencia;Espagne;1634-01-01 ;1679-04-13 ;;1600-1700
http://www.wikidata.org/entity/Q5952553;Juan Simón Gutiérrez;Espagne;1634-01-01 ;1718-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q2856660;Antoine Ranc;France;1634-01-01 ;1716-03-04 ;;1600-1700
http://www.wikidata.org/entity/Q31696014;Olivier Dauphin;France;1634-01-01 ;1683-11-21 ;;1600-1700
http://www.wikidata.org/entity/Q721656;Egbert van Heemskerk;Pays-Bas;1634-01-01 ;1704-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q1133512;Cornelis Brouwer;Pays-Bas;1634-01-01 ;1681-08-24 ;;1600-1700
http://www.wikidata.org/entity/Q6164101;Jasper van den;Pays-Bas;1634-01-01 ;1656-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q6215624;Johann Baptist de Ruel;Pays-Bas;1634-01-01 ;1685-06-20 ;;1600-1700
http://www.wikidata.org/entity/Q6119605;Jacob van der Roer van Dordrecht;Pays-Bas;1634-01-01 ;1707-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q6119605;Jacob van der Roer van Dordrecht;Pays-Bas;1634-01-01 ;1721-09-19 ;;1600-1700
http://www.wikidata.org/entity/Q7192863;Pieter van der Willigen;Pays-Bas;1634-01-01 ;1694-06-08 ;;1600-1700
http://www.wikidata.org/entity/Q12067532;Nicolaes Roosendael;Pays-Bas;1634-01-01 ;1686-08-21 ;;1600-1700
http://www.wikidata.org/entity/Q16324885;Cornelis (II) Janssens van Ceulen;Pays-Bas;1634-01-01 ;1715-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q16324885;Cornelis (II) Janssens van Ceulen;Pays-Bas;1634-01-01 ;1730-03-11 ;;1600-1700
http://www.wikidata.org/entity/Q25930672;Maerten van der Fuijck;Pays-Bas;1634-01-01 ;1694-10-29 ;;1600-1700
http://www.wikidata.org/entity/Q2446857;Jean-Érasme Quellin;Pays-Bas des Habsbourg;1634-01-01 ;1715-03-11 ;peinture baroque flamande;1600-1700
http://www.wikidata.org/entity/Q21971200;Egide Smeyers;Pays-Bas méridionaux;1634-01-01 ;1710-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q505150;Nicolas Maes;Provinces-Unies;1634-01-01 ;1693-12-01 ;;1600-1700
http://www.wikidata.org/entity/Q194961;Theodoor van der Schuer;Provinces-Unies;1634-01-01 ;1707-12-01 ;;1600-1700
http://www.wikidata.org/entity/Q874770;Eglon van der Neer;Provinces-Unies;1634-01-01 ;1703-05-03 ;;1600-1700
http://www.wikidata.org/entity/Q2215204;Huijbregt van de Venne;Provinces-Unies;1634-01-01 ;1682-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q6150374;Jan van Neck;Provinces-Unies;1634-01-01 ;1714-01-01 ;baroque;1600-1700
http://www.wikidata.org/entity/Q29422165;Gerrit Adriaensz. de Heer;Provinces-Unies;1634-01-01 ;1670-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q29422165;Gerrit Adriaensz. de Heer;Provinces-Unies;1634-01-01 ;1681-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q52149224;Isaak Kleynhens;Royaume des Pays-Bas;1634-01-01 ;1701-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q47007000;Johann Baptista Paravicini;Suisse;1634-01-01 ;1676-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q330178;Abraham Kronhjort;Suède;1634-01-01 ;1703-11-12 ;;1600-1700
http://www.wikidata.org/entity/Q15928435;Gao Cengyun;dynastie Qing;1634-01-01 ;1690-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q45475306;Gao Jian;dynastie Qing;1634-01-01 ;1707-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q45475306;Gao Jian;dynastie Qing;1634-01-01 ;1708-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q7029132;Nicola Vaccaro;royaume de Naples;1634-01-01 ;1709-05-23 ;;1600-1700
http://www.wikidata.org/entity/Q7029132;Nicola Vaccaro;royaume de Naples;1634-01-01 ;1709-05-24 ;;1600-1700
http://www.wikidata.org/entity/Q97070134;Féliciano d'Alméida;royaume de Portugal;1634-01-01 ;1695-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q15928435;Gao Cengyun;république populaire de Chine;1634-01-01 ;1690-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q3108083;Giuseppe Maria Mitelli;États pontificaux;1634-01-01 ;1718-02-08 ;;1600-1700
http://www.wikidata.org/entity/Q18813275;Jan Govertsz. Verbyl;Pays-Bas;1634-01-15 ;1660-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q724646;Jacob Ochtervelt;Provinces-Unies;1634-02-01 ;1682-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q3262843;Louis Parrocel;France;1634-02-18 ;1694-12-01 ;;1600-1700
http://www.wikidata.org/entity/Q2144697;Peter van den Velde;Pays-Bas méridionaux;1634-02-27 ;1723-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q6544486;Lievin Cruyl;Pays-Bas méridionaux;1634-05-09 ;1709-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q6544486;Lievin Cruyl;Pays-Bas méridionaux;1634-05-09 ;1719-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q6544486;Lievin Cruyl;Pays-Bas méridionaux;1634-05-09 ;1720-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q18596481;Crescenzio Onofri;États pontificaux;1634-05-23 ;1698-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q18596481;Crescenzio Onofri;États pontificaux;1634-05-23 ;1712-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q78064078;Johann Michael Hunger;Suisse;1634-06-11 ;1714-04-21 ;;1600-1700
http://www.wikidata.org/entity/Q5236742;David Loggan;Royaume-Uni;1634-08-01 ;1692-07-01 ;;1600-1700
http://www.wikidata.org/entity/Q5236742;David Loggan;république des Deux Nations;1634-08-01 ;1692-07-01 ;;1600-1700
http://www.wikidata.org/entity/Q349003;Adam Colonia;Pays-Bas;1634-08-12 ;1685-09-01 ;;1600-1700
http://www.wikidata.org/entity/Q6544486;Lievin Cruyl;Pays-Bas méridionaux;1634-09-05 ;1709-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q6544486;Lievin Cruyl;Pays-Bas méridionaux;1634-09-05 ;1719-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q6544486;Lievin Cruyl;Pays-Bas méridionaux;1634-09-05 ;1720-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q2976703;Claude-François Vignon;France;1634-10-01 ;1703-02-27 ;;1600-1700
http://www.wikidata.org/entity/Q1875798;Jacobus Levecq;Provinces-Unies;1634-10-01 ;1675-08-01 ;baroque;1600-1700
http://www.wikidata.org/entity/Q332494;Luca Giordano;royaume de Naples;1634-10-18 ;1705-01-03 ;baroque;1600-1700
http://www.wikidata.org/entity/Q332494;Luca Giordano;royaume de Naples;1634-10-18 ;1705-01-12 ;baroque;1600-1700
http://www.wikidata.org/entity/Q78064078;Johann Michael Hunger;Suisse;1634-11-06 ;1714-04-21 ;;1600-1700
http://www.wikidata.org/entity/Q3118932;Antoni Guerra le Vieux;France;1634-12-04 ;1705-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q7322864;Ricardo do Pilar;Brésil;1635-01-01 ;1700-02-12 ;;1600-1700
http://www.wikidata.org/entity/Q3847756;Alonso del Arco;Espagne;1635-01-01 ;1704-08-19 ;;1600-1700
http://www.wikidata.org/entity/Q6006768;Matías de Torres;Espagne;1635-01-01 ;1711-01-01 ;peinture baroque;1600-1700
http://www.wikidata.org/entity/Q6301096;Juan de Valdelmira de León;Espagne;1635-01-01 ;1666-01-01 ;peinture baroque;1600-1700
http://www.wikidata.org/entity/Q21004034;Juan Martínez de Gradilla;Espagne;1635-01-01 ;1692-01-01 ;peinture baroque;1600-1700
http://www.wikidata.org/entity/Q97571271;Antonio González de Cedillo;Espagne;1635-01-01 ;1680-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q645978;Louis Cretey;France;1635-01-01 ;1713-10-30 ;;1600-1700
http://www.wikidata.org/entity/Q12058374;Henri Gascar;France;1635-01-01 ;1701-01-18 ;;1600-1700
http://www.wikidata.org/entity/Q17621428;Antoine Leblond de Latour;France;1635-01-01 ;1706-12-09 ;;1600-1700
http://www.wikidata.org/entity/Q21634471;Jean Delamonce;France;1635-01-01 ;1708-08-14 ;;1600-1700
http://www.wikidata.org/entity/Q37824707;Jean Le Blond;France;1635-01-01 ;1709-08-13 ;;1600-1700
http://www.wikidata.org/entity/Q52832138;Nicolas Pinson;France;1635-01-01 ;1681-03-12 ;;1600-1700
http://www.wikidata.org/entity/Q107185820;Charles-Louis Dufresne de Postel;France;1635-01-01 ;1711-01-07 ;;1600-1700
http://www.wikidata.org/entity/Q107309155;Nicolas Hallier;France;1635-01-01 ;1686-03-25 ;;1600-1700
http://www.wikidata.org/entity/Q116769036;Unkoku Tōban;Japon;1635-01-01 ;1724-03-01 ;Unkoku school;1600-1700
http://www.wikidata.org/entity/Q19672237;Abraham Steenwyck;Norvège;1635-01-01 ;1698-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q46999043;Cornelis Jansz. Sparreboom;Norvège;1635-01-01 ;1713-06-13 ;;1600-1700
http://www.wikidata.org/entity/Q5171267;Cornelis van Slingeland;Pays-Bas;1635-01-01 ;1686-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q6150222;Jan Worst;Pays-Bas;1635-01-01 ;1686-01-01 ;;1600-1700
http://www.wikidata.org/entity/Q6150317;Jan de Visscher;Pays-Bas;1635-01-01 ;1700-01-01 ;;1600-1700
